oid,class
648803,BYDra
648860,BYDra
648872,CEP
648915,EW
648960,DSCT
648982,EA
649013,EW
649020,DSCT
649192,EW
649257,RSCVN
649379,CEP
649418,RSCVN
649481,CEP
649491,CEP
649506,EW
649547,EA
649621,BYDra
649669,CEP
649676,SR
649681,EW
649706,EA
649798,CEP
649910,RSCVN
649969,BYDra
650112,CEP
650114,BYDra
650169,EA
650245,CEP
650324,Mira
650528,EW
650605,RSCVN
650636,CEP
650777,RSCVN
650786,EW
650893,CEP
650907,EW
650992,RRc
650998,BYDra
651015,EW
651079,RRc
651221,DSCT
651407,DSCT
651444,CEP
651500,RRc
651540,EW
651637,Mira
651753,RSCVN
651776,EA
651867,EA
652211,EA
652253,DSCT
652284,SR
652473,BYDra
652551,RRc
652577,EA
652593,EA
652959,Mira
652967,CEP
653125,RRc
653167,EW
653391,RR
653521,Mira
653609,CEP
653625,RSCVN
653631,CEP
653672,EW
653704,EW
653837,EA
653886,CEP
653913,EA
654001,RR
654309,RR
654427,SR
654508,CEP
654540,SR
654600,CEP
654608,RR
654712,RRc
654734,DSCT
654842,RRc
654871,RSCVN
654936,RSCVN
654962,RSCVN
654986,Mira
655022,RSCVN
655024,RRc
655139,RRc
655245,CEP
655251,EW
655252,CEP
655288,EA
655295,DSCT
655422,SR
655508,CEP
655580,RR
655587,EA
655623,SR
655686,CEP
655742,BYDra
655830,EW
655844,EW
655963,RR
655981,SR
656023,CEP
656125,Mira
656161,CEP
656220,EW
656233,RSCVN
656283,EA
656308,CEP
656450,CEP
656592,EA
656738,EA
656818,DSCT
656822,RSCVN
656835,DSCT
656868,Mira
656967,RR
657045,BYDra
657091,SR
657234,Mira
657262,RRc
657388,CEP
657394,Mira
657410,EA
657460,CEP
657466,CEP
657504,BYDra
657551,EA
657581,DSCT
657588,DSCT
657701,BYDra
657810,DSCT
657886,RSCVN
657929,RSCVN
657979,EW
657995,DSCT
658014,RSCVN
658062,EW
658063,BYDra
658094,CEP
658303,EA
658369,EA
658442,SR
658495,DSCT
658540,CEP
658559,EW
658573,EW
658607,RSCVN
658674,Mira
658698,BYDra
658819,RSCVN
658826,CEP
658951,RSCVN
658954,Mira
658976,SR
658978,EW
658997,DSCT
659085,EA
659189,EW
659198,EA
659222,RR
659265,Mira
659272,Mira
659446,CEP
659458,RRc
659482,CEP
659534,RSCVN
659652,RR
659679,Mira
659721,RRc
659753,EA
659866,EW
659887,EW
659907,EA
660060,BYDra
660119,CEP
660134,RRc
660302,EW
660407,EA
660907,Mira
660917,EW
660929,SR
660996,RRc
661024,RR
661036,RRc
661105,DSCT
661125,EA
661140,DSCT
661160,BYDra
661311,RRc
661321,RSCVN
661368,EA
661432,CEP
661495,Mira
661869,RR
661897,EA
661944,CEP
661992,SR
662015,SR
662020,CEP
662021,CEP
662067,RRc
662099,EA
662141,BYDra
662240,RSCVN
662263,EW
662303,RSCVN
662359,RR
662393,BYDra
662409,CEP
662438,RRc
662448,Mira
662478,RSCVN
662483,CEP
662532,CEP
662553,RR
662573,RR
662595,BYDra
662599,SR
662770,Mira
662884,EW
662939,Mira
662953,RRc
662994,Mira
663104,EA
663121,BYDra
663245,EW
663251,RRc
663297,RR
663329,DSCT
663341,RR
663351,BYDra
663355,EA
663374,BYDra
663418,BYDra
663486,DSCT
663902,EA
663932,EW
663952,Mira
663977,CEP
664104,EA
664297,Mira
664307,CEP
664336,RSCVN
664380,RR
664450,EW
664605,RSCVN
664641,CEP
664717,CEP
664734,DSCT
664735,Mira
664769,RSCVN
664815,SR
664969,EA
665048,BYDra
665126,CEP
665224,EA
665365,EW
665379,CEP
665466,EW
665478,RR
665523,EA
665527,Mira
665532,RR
665579,EW
665739,EW
665744,RSCVN
666140,EA
666281,RSCVN
666318,CEP
666337,RRc
666359,RSCVN
666442,BYDra
666538,SR
666788,EW
666793,RR
666800,CEP
666921,CEP
666940,SR
667094,Mira
667196,RSCVN
667233,DSCT
667580,RRc
667668,RR
667950,EA
668176,SR
668423,RSCVN
668444,RSCVN
668518,BYDra
668601,EW
668634,EA
668745,RSCVN
668814,EW
668860,BYDra
668871,RSCVN
668907,CEP
668967,SR
668970,Mira
669104,CEP
669236,RSCVN
669242,BYDra
669344,BYDra
669345,BYDra
669442,Mira
669613,SR
669614,EW
669689,EW
669835,BYDra
669909,RRc
669986,BYDra
670035,DSCT
670046,RSCVN
670172,SR
670195,RR
670327,RR
670338,Mira
670402,DSCT
670490,EA
670610,EA
670615,EW
670778,CEP
670782,EA
670802,SR
670809,EW
670846,DSCT
670897,EA
670946,CEP
671054,RSCVN
671090,SR
671093,CEP
671099,EW
671126,Mira
671200,BYDra
671224,BYDra
671298,RSCVN
671519,DSCT
671632,RSCVN
671645,RR
671762,RR
671782,RR
671790,EW
671798,CEP
671885,Mira
671968,RSCVN
672174,EA
672198,EW
672226,DSCT
672247,Mira
672254,RRc
672257,EW
672515,DSCT
672561,CEP
672618,EW
672831,DSCT
672952,EW
673051,SR
673090,RSCVN
673139,EA
673234,RRc
673258,RSCVN
673306,Mira
673322,EW
673392,EA
673393,EW
673566,EA
673618,RR
673634,RRc
673675,DSCT
673730,SR
673812,RSCVN
673827,RSCVN
673851,BYDra
674017,DSCT
674034,DSCT
674041,RR
674202,EA
674360,DSCT
674397,EA
674413,RR
674509,DSCT
674528,CEP
674722,CEP
674798,RR
674856,RRc
674891,EA
674905,SR
674933,Mira
675150,RRc
675170,Mira
675246,EA
675274,BYDra
675308,EA
675478,BYDra
675576,EW
675627,CEP
675643,CEP
675691,SR
675824,DSCT
675839,EA
675853,EW
675867,EA
675935,DSCT
675979,EA
675997,BYDra
676103,CEP
676211,RSCVN
676313,RR
676418,SR
676540,SR
676571,SR
676676,DSCT
676739,SR
676796,BYDra
677018,DSCT
677122,RRc
677157,CEP
677235,RSCVN
677405,DSCT
677571,EW
677580,CEP
677667,BYDra
677670,DSCT
677680,EA
677809,DSCT
677815,SR
677970,RRc
678011,EA
678103,BYDra
678221,RRc
678228,DSCT
678367,BYDra
678444,BYDra
678511,SR
678597,EA
678604,EA
678616,Mira
678785,RR
678859,BYDra
678869,EA
678908,BYDra
678918,SR
678948,EA
678954,EW
679055,RRc
679172,SR
679233,DSCT
679392,SR
679408,EA
679414,RSCVN
679415,RR
679431,EW
679549,SR
679661,BYDra
679837,EA
679963,EW
680009,EW
680014,CEP
680021,RRc
680122,CEP
680143,Mira
680191,RSCVN
680223,RSCVN
680250,Mira
680299,BYDra
680434,EA
680484,EA
680526,CEP
680596,EW
680603,EW
680607,DSCT
680732,Mira
680757,RRc
680765,EA
680853,CEP
680909,EW
680954,DSCT
681273,BYDra
681302,SR
681353,RRc
681472,RSCVN
681491,SR
681578,EA
681689,CEP
681775,RR
681810,BYDra
681829,RRc
681939,RR
682048,BYDra
682072,EA
682144,RRc
682290,RR
682404,EW
682538,RSCVN
682623,RSCVN
682805,SR
682842,RR
682852,SR
682911,Mira
682917,CEP
683020,EA
683187,CEP
683361,EW
683513,RRc
683536,EA
683566,EW
683573,EW
683588,RRc
683631,RRc
683674,CEP
683743,CEP
683804,RRc
683850,RRc
683950,RR
684262,RSCVN
684379,RSCVN
684400,SR
684466,RR
684495,DSCT
684677,RRc
684691,RR
684700,EA
684736,RSCVN
684779,BYDra
684808,BYDra
684911,SR
684957,BYDra
685019,RR
685150,DSCT
685170,Mira
685214,RR
685245,EW
685251,EA
685263,EA
685272,BYDra
685340,RR
685445,EA
685454,CEP
685457,CEP
685578,RSCVN
685624,SR
685662,SR
685687,RR
685728,EW
685755,Mira
685915,EA
685991,RR
686027,RSCVN
686061,EW
686111,CEP
686425,BYDra
686426,RSCVN
686500,EA
686536,DSCT
686623,Mira
686670,EW
686722,EW
686779,RRc
686804,EA
686822,CEP
686972,CEP
686989,EA
687125,RRc
687166,BYDra
687228,DSCT
687280,RSCVN
687356,EW
687369,CEP
687439,RSCVN
687511,CEP
687521,Mira
687527,EW
687536,CEP
687538,EW
687654,DSCT
687678,BYDra
687790,DSCT
687833,EW
687846,CEP
687905,RR
687922,BYDra
687973,RR
688145,DSCT
688404,RSCVN
688430,CEP
688496,EA
688647,EA
688650,CEP
688697,CEP
688766,CEP
688800,SR
688816,DSCT
688925,EW
689036,DSCT
689074,EW
689083,CEP
689114,Mira
689170,EW
689279,RSCVN
689306,SR
689319,CEP
689349,DSCT
689360,CEP
689441,BYDra
689449,DSCT
689453,RR
689548,BYDra
689587,CEP
689899,RSCVN
689932,SR
689938,EW
689968,BYDra
690252,DSCT
690280,RSCVN
690311,CEP
690514,EW
690587,EW
690666,BYDra
690770,EA
690819,CEP
690863,EW
690895,CEP
691025,RSCVN
691069,EW
691167,DSCT
691305,RR
691480,DSCT
691508,DSCT
691615,DSCT
691660,BYDra
691816,EA
691970,RSCVN
692018,CEP
692033,BYDra
692095,RSCVN
692117,DSCT
692124,EW
692183,BYDra
692251,RRc
692254,SR
692379,CEP
692405,SR
692438,EW
692464,EA
692565,RR
692574,EA
692638,EA
692639,EA
692890,DSCT
692938,BYDra
692941,RRc
692998,Mira
693050,EA
693083,EA
693236,SR
693242,DSCT
693245,RSCVN
693246,BYDra
693254,RSCVN
693258,BYDra
693317,RSCVN
693341,CEP
693398,DSCT
693445,EW
693473,RRc
693487,EA
693542,RSCVN
693592,RRc
693636,DSCT
693700,EA
693738,Mira
693924,BYDra
694057,BYDra
694072,BYDra
694226,BYDra
694232,CEP
694239,EW
694241,BYDra
694440,Mira
694564,EA
694704,SR
694716,RR
694860,EA
694871,SR
694917,EA
694955,BYDra
695070,SR
695125,EW
695127,SR
695174,CEP
695196,RSCVN
695313,EA
695332,EA
695447,EA
695619,Mira
695664,EA
695751,BYDra
695854,DSCT
695929,RRc
696122,EA
696156,RSCVN
696160,RSCVN
696174,BYDra
696245,EA
696288,RSCVN
696359,EA
696496,CEP
696642,EA
696688,SR
696710,SR
696783,CEP
696816,EA
697085,BYDra
697289,BYDra
697398,EW
697415,SR
697433,DSCT
697687,Mira
697741,DSCT
697749,RRc
697773,CEP
697907,CEP
698003,RRc
698007,CEP
698093,RSCVN
698368,CEP
698391,RSCVN
698512,RSCVN
698614,EW
698755,CEP
698766,RR
698799,BYDra
698835,BYDra
698844,EW
698913,SR
699099,CEP
699310,EA
699392,RRc
699436,BYDra
699564,EA
699666,RSCVN
699710,SR
699852,EA
699872,RRc
699895,EA
699912,SR
699931,RSCVN
699948,Mira
699964,RSCVN
700040,Mira
700090,CEP
700097,RRc
700157,RRc
700259,RSCVN
700269,EA
700342,CEP
700460,RRc
700488,EA
700593,RR
700623,RSCVN
700740,RSCVN
700749,BYDra
700786,EA
700842,DSCT
700854,DSCT
700889,RSCVN
700923,EW
700953,DSCT
701024,EA
701197,RSCVN
701204,BYDra
701232,DSCT
701263,BYDra
701277,EA
701313,BYDra
701383,CEP
701396,CEP
701448,CEP
701540,BYDra
701552,CEP
701715,DSCT
701732,RSCVN
701766,CEP
701864,EA
701925,BYDra
702155,CEP
702191,EW
702305,SR
702364,DSCT
702370,DSCT
702377,RR
702483,BYDra
702626,CEP
702787,DSCT
702860,Mira
702883,BYDra
703057,EA
703077,RR
703221,BYDra
703258,EA
703352,EW
703365,BYDra
703384,BYDra
703393,RSCVN
703707,EW
703748,EW
703799,SR
703864,EW
704015,DSCT
704122,DSCT
704128,EA
704360,Mira
704450,RR
704519,CEP
704523,EA
704555,BYDra
704715,RRc
705123,SR
705135,BYDra
705436,RSCVN
705651,DSCT
705848,EW
705894,EA
706140,EW
706190,CEP
706284,BYDra
706333,EA
706353,RR
706456,EW
706482,EW
706491,CEP
706509,RSCVN
706597,DSCT
706761,BYDra
707167,RSCVN
707194,RSCVN
707207,BYDra
707405,CEP
707478,BYDra
707486,BYDra
707559,SR
707589,Mira
707653,EA
707697,Mira
707850,EW
707861,CEP
707898,DSCT
707991,BYDra
708073,EA
708084,RSCVN
708144,EA
708203,BYDra
708297,RSCVN
708316,RR
708564,DSCT
708743,RRc
708865,BYDra
708907,BYDra
708914,DSCT
709053,RSCVN
709126,DSCT
709129,RRc
709139,Mira
709351,Mira
709383,SR
709400,BYDra
709456,EA
709494,SR
709495,RRc
709641,DSCT
709657,EW
709695,EA
709774,CEP
709795,EW
709818,RR
709851,BYDra
709861,EW
710012,EA
710051,BYDra
710210,BYDra
710212,DSCT
710222,EA
710236,CEP
710237,RSCVN
710476,EA
710570,BYDra
710650,SR
710743,RSCVN
710762,RSCVN
710827,Mira
710960,RR
711029,EA
711204,RRc
711254,BYDra
711346,BYDra
711391,EA
711408,BYDra
711441,DSCT
711541,EW
711698,SR
711749,DSCT
711978,DSCT
712027,EA
712198,BYDra
712475,SR
712523,BYDra
712586,EW
712628,DSCT
712653,RSCVN
712739,RSCVN
712855,RSCVN
712895,EA
712973,RSCVN
713143,DSCT
713356,DSCT
713394,Mira
713504,EW
713566,EA
713614,EA
713643,RSCVN
713661,BYDra
713701,EA
713722,DSCT
713753,RSCVN
713833,Mira
713911,EW
714031,EW
714134,Mira
714159,EA
714234,RSCVN
714266,BYDra
714292,RR
714315,RSCVN
714332,RRc
714398,EW
714402,SR
714521,RSCVN
714536,EA
714601,CEP
714614,EA
714764,EA
714780,CEP
714831,BYDra
714964,RR
714992,EA
715013,EA
715130,RRc
715154,SR
715179,BYDra
715262,RSCVN
715374,DSCT
715507,BYDra
715546,DSCT
715556,BYDra
715665,RSCVN
715720,BYDra
715837,EA
715873,EA
715921,CEP
715945,DSCT
715993,EA
716078,BYDra
716111,EW
716174,CEP
716185,RSCVN
716228,CEP
716301,EA
716372,RSCVN
716377,DSCT
716481,EW
716593,EW
716810,RSCVN
716820,BYDra
716893,BYDra
716989,DSCT
717113,BYDra
717153,SR
717196,RSCVN
717332,RSCVN
717524,BYDra
717556,RR
717594,RSCVN
717658,DSCT
717714,EA
717805,EA
717825,RRc
718042,BYDra
718206,RSCVN
718404,SR
718436,Mira
718490,EA
718706,RSCVN
718826,DSCT
718865,RRc
718882,BYDra
718896,Mira
718917,RRc
718942,SR
719071,RR
719133,DSCT
719181,DSCT
719399,EA
719478,CEP
719568,RSCVN
719609,RSCVN
719644,DSCT
719792,EA
719902,Mira
720043,DSCT
720078,RRc
720159,SR
720204,EA
720345,SR
720457,DSCT
720464,BYDra
720591,RR
720645,EA
720667,EA
720747,RSCVN
720772,Mira
720775,BYDra
720879,BYDra
720917,Mira
721044,DSCT
721056,DSCT
721074,RR
721155,RSCVN
721297,DSCT
721306,BYDra
721364,SR
721403,BYDra
721482,SR
721595,BYDra
721799,DSCT
721958,DSCT
722039,DSCT
722263,SR
722292,RSCVN
722318,RRc
722351,CEP
722412,EA
722495,CEP
722506,RSCVN
722523,EA
722525,RSCVN
722557,DSCT
722621,BYDra
722622,DSCT
722682,EW
722710,EW
722834,RR
723002,DSCT
723047,EA
723297,BYDra
723358,EW
723375,RR
723381,RSCVN
723493,Mira
723506,BYDra
723604,EW
723687,BYDra
723724,EW
723790,EA
723831,RSCVN
723835,RSCVN
723842,DSCT
723904,BYDra
723917,DSCT
723953,EW
724022,RRc
724089,EA
724294,RSCVN
724356,BYDra
724409,DSCT
724433,RSCVN
724476,DSCT
724492,RSCVN
724596,RRc
724724,EW
724763,RRc
724768,CEP
724781,SR
724963,RSCVN
724983,EA
725000,EA
725009,DSCT
725109,BYDra
725123,RR
725374,Mira
725410,BYDra
725499,RSCVN
725521,RSCVN
725581,DSCT
725603,BYDra
725649,RSCVN
725707,RRc
725806,EA
725852,RSCVN
725929,RSCVN
725941,RSCVN
725947,BYDra
726079,RSCVN
726150,RRc
726164,CEP
726269,BYDra
726411,SR
726433,Mira
726466,Mira
726490,EW
726550,CEP
726660,RR
726787,Mira
726889,EA
726915,EA
726924,EA
726994,RR
727023,RR
727261,EW
727307,RSCVN
727323,EA
727331,EW
727367,RRc
727379,RSCVN
727544,EW
727566,RSCVN
727613,CEP
727708,RSCVN
727732,RSCVN
727735,EW
727849,EA
727851,RRc
728090,RRc
728098,EA
728134,EW
728175,CEP
728232,EW
728345,BYDra
728376,EA
728419,BYDra
728459,RSCVN
728546,RSCVN
728611,RRc
728765,RSCVN
728821,RSCVN
728905,BYDra
728950,CEP
728985,BYDra
728994,BYDra
728999,DSCT
729046,RSCVN
729123,EW
729132,RSCVN
729160,RR
729172,BYDra
729369,SR
729386,DSCT
729560,BYDra
729730,RSCVN
729749,BYDra
729818,Mira
729848,CEP
729856,BYDra
730022,EA
730046,RSCVN
730073,DSCT
730124,DSCT
730178,CEP
730228,RRc
730289,CEP
730375,BYDra
730699,CEP
730798,CEP
730842,RR
730845,CEP
731147,BYDra
731152,EA
731171,DSCT
731400,EW
731502,RSCVN
731609,RRc
731667,RSCVN
731676,BYDra
731683,BYDra
731696,EA
731929,BYDra
731934,EW
731955,CEP
732045,RSCVN
732178,RRc
732206,Mira
732212,EA
732225,BYDra
732242,RRc
732246,CEP
732264,RSCVN
732269,DSCT
732296,EW
732512,CEP
732557,CEP
732719,CEP
732755,RR
732782,RR
732836,BYDra
732839,RRc
732853,RR
732871,EA
733076,BYDra
733127,RRc
733133,EA
733143,EW
733234,EA
733392,EW
733494,EA
733497,RSCVN
733546,RSCVN
733553,DSCT
733647,DSCT
733749,RSCVN
733889,SR
733901,BYDra
733905,DSCT
733949,EW
733997,RSCVN
734046,Mira
734057,BYDra
734080,CEP
734287,BYDra
734347,EA
734479,BYDra
734502,RSCVN
734631,DSCT
734956,RR
735001,BYDra
735015,RSCVN
735021,EA
735043,BYDra
735070,EA
735177,CEP
735239,DSCT
735289,EW
735330,DSCT
735374,RSCVN
735387,Mira
735492,CEP
735547,BYDra
735625,SR
735638,EW
735692,BYDra
735705,BYDra
735739,EA
735767,RR
735883,EA
735922,EA
735936,BYDra
736238,RRc
736292,RSCVN
736355,RR
736387,EW
736453,EA
736507,EW
736696,EW
736744,EW
736760,BYDra
736788,RSCVN
736835,BYDra
737245,EA
737381,DSCT
737431,EA
737459,RSCVN
737505,RR
737580,SR
737673,EW
737778,EW
737856,EW
737952,EW
737954,EA
738160,EA
738230,RR
738294,RSCVN
738412,RSCVN
738467,EA
738589,RRc
738702,EA
738763,CEP
738893,BYDra
738910,SR
739025,SR
739109,RSCVN
739172,SR
739177,EA
739203,RSCVN
739561,RSCVN
739629,RRc
739745,RSCVN
739796,EW
739812,BYDra
739822,EA
739832,EW
739893,SR
739938,EA
739973,DSCT
740073,CEP
740102,BYDra
740260,BYDra
740344,RRc
740348,SR
740391,BYDra
740469,BYDra
740521,BYDra
740535,BYDra
740590,EW
740591,BYDra
740621,EA
740659,RRc
740689,EW
740733,RSCVN
740985,DSCT
741095,EA
741165,EA
741278,EA
741301,EA
741302,RSCVN
741353,EA
741469,RSCVN
741558,BYDra
741587,RSCVN
741603,RRc
741633,SR
741678,RSCVN
741773,CEP
741830,BYDra
741847,CEP
741960,RSCVN
741974,RSCVN
741976,RR
742083,DSCT
742111,EA
742145,SR
742275,BYDra
742781,CEP
742820,RSCVN
743015,RRc
743077,DSCT
743118,RSCVN
743222,RSCVN
743227,EA
743330,RR
743383,RSCVN
743477,SR
743511,DSCT
743583,BYDra
743617,SR
743639,BYDra
743902,DSCT
744067,RRc
744104,RSCVN
744112,BYDra
744161,EW
744300,EA
744476,BYDra
744521,BYDra
744526,Mira
744544,RRc
744556,BYDra
744622,EW
744700,BYDra
744740,EW
744751,BYDra
744806,DSCT
744825,DSCT
744873,BYDra
744947,RR
744995,DSCT
745006,RRc
745014,DSCT
745046,EW
745131,RRc
745139,DSCT
745216,EA
745252,DSCT
745307,RRc
745400,SR
745493,DSCT
745507,EA
745563,RSCVN
745699,EA
745756,RSCVN
745758,BYDra
745774,EW
745834,RSCVN
745949,BYDra
745978,BYDra
746039,CEP
746073,EW
746148,BYDra
746177,EW
746179,SR
746199,EW
746252,RSCVN
746452,DSCT
746499,RRc
746531,RSCVN
746583,EA
746684,BYDra
746785,EW
746794,RRc
746938,EA
747002,EA
747006,CEP
747019,RRc
747089,RR
747113,Mira
747161,BYDra
747194,BYDra
747275,BYDra
747317,EA
747321,BYDra
747328,DSCT
747448,CEP
747509,EA
747567,EA
747630,RSCVN
747729,RSCVN
747803,RSCVN
747859,CEP
747954,RRc
747969,EA
748022,EA
748049,RRc
748098,RSCVN
748238,BYDra
748322,Mira
748452,CEP
748491,RR
748538,CEP
748636,EW
748767,BYDra
748795,RR
748964,EW
749014,RR
749019,DSCT
749042,EA
749108,CEP
749154,EA
749254,RRc
749283,SR
749304,BYDra
749485,BYDra
749560,Mira
749593,SR
749632,EW
749652,DSCT
749702,DSCT
749722,EA
749859,CEP
749863,BYDra
749943,BYDra
750075,EA
750091,EA
750207,CEP
750356,DSCT
750366,EA
750428,RRc
750495,BYDra
750531,DSCT
750540,Mira
750541,EA
750637,EW
750645,BYDra
750676,DSCT
750791,RSCVN
750804,RRc
750827,Mira
750959,RRc
751058,SR
751145,EA
751169,Mira
751216,EW
751223,BYDra
751279,DSCT
751480,EA
751551,BYDra
751621,RRc
751624,BYDra
751629,DSCT
751651,RR
751666,SR
751748,RSCVN
751946,RR
751947,CEP
752034,BYDra
752105,RSCVN
752238,EW
752262,SR
752291,EA
752301,EW
752422,RSCVN
752428,EA
752510,EA
752557,CEP
752582,CEP
752621,RRc
752627,EA
752693,EW
752758,EW
752918,RSCVN
752996,RR
753117,BYDra
753286,EA
753392,RRc
753635,CEP
753678,EA
753756,BYDra
753759,BYDra
753761,RRc
753780,BYDra
753795,BYDra
753873,BYDra
753925,RRc
753961,RSCVN
753993,EW
754041,BYDra
754055,DSCT
754102,BYDra
754306,DSCT
754315,DSCT
754340,EW
754366,RRc
754384,BYDra
754591,RRc
754838,EA
754839,RSCVN
754867,RSCVN
754873,RSCVN
754908,BYDra
754976,EW
755094,BYDra
755109,BYDra
755118,CEP
755145,RSCVN
755166,DSCT
755194,Mira
755254,RSCVN
755466,Mira
755515,RRc
755536,RSCVN
755589,EA
755591,EW
755658,RSCVN
755682,RSCVN
755693,DSCT
755748,EA
755846,RSCVN
755878,BYDra
755950,SR
755959,EA
755961,EA
756007,EW
756079,SR
756224,RRc
756236,CEP
756321,EW
756355,EW
756370,RSCVN
756374,CEP
756430,BYDra
756504,BYDra
756638,SR
756709,EA
756837,DSCT
756980,CEP
757110,EW
757111,BYDra
757129,EW
757157,RR
757161,Mira
757205,RRc
757262,RRc
757286,CEP
757340,SR
757378,EA
757390,EW
757401,BYDra
757500,BYDra
757518,RRc
757557,EA
757641,RSCVN
757680,EW
757765,BYDra
757770,SR
757941,RSCVN
757962,EA
757991,RSCVN
758026,BYDra
758137,BYDra
758227,RSCVN
758423,Mira
758561,DSCT
758616,RRc
758620,RSCVN
758632,DSCT
758633,EW
758635,BYDra
758717,EW
758736,BYDra
758750,EW
758784,RRc
758793,RRc
758810,SR
758883,DSCT
758922,CEP
758966,BYDra
759269,EA
759298,BYDra
759412,SR
759430,BYDra
759581,RRc
759622,RRc
759683,SR
759856,RR
759891,RSCVN
759935,DSCT
759943,DSCT
760005,RSCVN
760113,EW
760117,RRc
760212,Mira
760260,RR
760335,EA
760489,RR
760516,RRc
760701,RRc
760713,BYDra
760920,EA
761180,RR
761229,RR
761263,CEP
761389,CEP
761415,CEP
761459,RRc
761488,RR
761491,RR
761556,DSCT
761668,RRc
761677,RSCVN
761889,BYDra
761894,SR
761941,BYDra
762034,EA
762228,RSCVN
762290,BYDra
762354,RSCVN
762482,DSCT
762497,EA
762545,EA
762613,RRc
762729,DSCT
762805,BYDra
762900,BYDra
762992,EW
763043,SR
763081,DSCT
763208,RRc
763304,CEP
763349,BYDra
763615,EW
763690,BYDra
763726,EA
763782,DSCT
763822,RR
764145,RSCVN
764241,CEP
764248,SR
764275,RRc
764480,EA
764540,EA
764572,BYDra
764596,BYDra
764617,BYDra
764625,BYDra
764867,EA
764885,RRc
764925,DSCT
765206,RR
765217,EA
765274,Mira
765365,EA
765436,DSCT
765736,DSCT
765752,EA
765979,BYDra
765984,EA
765990,RSCVN
766132,BYDra
766174,BYDra
766215,BYDra
766487,EW
766615,EA
766625,EA
766644,RSCVN
766650,EW
766762,BYDra
766827,BYDra
766837,DSCT
766971,DSCT
766982,RR
767065,BYDra
767087,EA
767094,EW
767157,DSCT
767332,BYDra
767403,SR
767434,RSCVN
767443,BYDra
767504,RSCVN
767526,BYDra
767554,CEP
767596,RRc
767726,CEP
767741,DSCT
767782,EA
767856,DSCT
767857,BYDra
767879,RRc
768121,EA
768153,CEP
768224,RR
768351,RSCVN
768419,EW
768426,BYDra
768528,EA
768549,DSCT
768628,BYDra
768673,RSCVN
768801,BYDra
769061,RRc
769122,EA
769175,RRc
769184,RSCVN
769191,EW
769239,DSCT
769254,EA
769265,Mira
769343,RR
769430,RR
769503,BYDra
769511,RR
769523,BYDra
769544,DSCT
769605,CEP
769654,RSCVN
769684,BYDra
769807,EW
769860,EW
769944,DSCT
770065,SR
770072,BYDra
770148,BYDra
770204,EA
770318,DSCT
770336,CEP
770383,CEP
770484,EW
770544,CEP
770596,RSCVN
770604,EA
770605,BYDra
770612,BYDra
770618,RR
770741,RRc
770778,BYDra
770865,RSCVN
770878,BYDra
770940,EA
770949,RR
770969,RRc
771040,EW
771094,DSCT
771107,DSCT
771141,CEP
771149,RSCVN
771185,RSCVN
771249,EW
771369,EW
771464,EA
771599,RR
771602,RSCVN
771694,EA
771705,EA
771711,BYDra
771754,RSCVN
771920,RRc
771942,RR
771954,BYDra
772081,RRc
772105,RSCVN
772108,EA
772123,EW
772158,SR
772167,CEP
772220,CEP
772231,DSCT
772267,EW
772279,EA
772463,DSCT
772694,SR
772706,EA
772857,BYDra
772894,CEP
772944,RR
773065,BYDra
773153,RRc
773180,DSCT
773207,EA
773226,RR
773348,SR
773350,Mira
773412,CEP
773471,CEP
773539,EA
773558,RRc
773820,RR
773832,RRc
773854,RRc
773963,EA
774101,BYDra
774119,EA
774362,BYDra
774363,BYDra
774563,EW
774586,BYDra
774599,RR
774797,DSCT
774836,RR
774838,EA
775001,CEP
775044,RSCVN
775220,CEP
775475,EW
775510,DSCT
775535,BYDra
775554,DSCT
775677,EW
775742,BYDra
775819,EA
775839,BYDra
775956,RR
775986,BYDra
776152,BYDra
776174,BYDra
776188,DSCT
776232,CEP
776254,BYDra
776271,CEP
776362,EA
776404,RSCVN
776459,EA
776654,BYDra
776677,RSCVN
776781,RSCVN
776916,DSCT
776997,CEP
777026,RSCVN
777128,SR
777184,BYDra
777257,BYDra
777363,Mira
777433,Mira
777445,CEP
777540,DSCT
777653,RSCVN
777692,DSCT
777837,BYDra
777932,EW
778036,EA
778101,DSCT
778124,RSCVN
778207,EA
778210,BYDra
778213,RSCVN
778214,DSCT
778237,EA
778249,DSCT
778253,EA
778393,EA
778407,DSCT
778498,BYDra
778555,CEP
778575,BYDra
778583,DSCT
778711,Mira
778815,DSCT
778826,CEP
778876,EA
778926,EA
779029,DSCT
779125,BYDra
779192,RR
779212,BYDra
779267,CEP
779340,EA
779422,DSCT
779445,CEP
779497,BYDra
779517,EW
779548,EW
779588,SR
779654,EA
779713,SR
779832,RRc
779866,RSCVN
779909,RRc
779955,EW
779971,CEP
780022,SR
780040,RR
780132,DSCT
780181,RSCVN
780207,BYDra
780218,EW
780268,RSCVN
780411,EW
780583,BYDra
780593,RRc
780757,SR
780758,EA
780820,RSCVN
780935,Mira
780971,BYDra
781014,Mira
781135,DSCT
781173,BYDra
781186,BYDra
781588,EA
306001,RRc
306053,EA
311677,Mira
311795,CEP
311807,RR
316035,SR
316162,Mira
338544,Mira
338766,RR
343719,EW
343899,EA
343930,RSCVN
348608,Mira
348615,Mira
348741,BYDra
351519,EW
351617,SR
508957,EA
508973,EA
509066,RSCVN
